TREB,Trebia Acquisition Corp.,Finance
TREE,"LendingTree, Inc.",Finance
TREX,"Trex Co., Inc.",Non-Energy Minerals
TRGP,Targa Resources Corp.,Energy Minerals
TRHC,"Tabula Rasa Healthcare, Inc.",Technology Services
TRI,Thomson Reuters Corp.,Commercial Services
TRIL,"Trillium Therapeutics, Inc.",Health Technology
TRIP,"TripAdvisor, Inc.",Consumer Services
TRMB,"Trimble, Inc.",Electronic Technology
TRMK,Trustmark Corp.,Finance
TRN,"Trinity Industries, Inc.",Producer Manufacturing
TRNE,Trine Acquisition Corp.,Finance
TRNO,Terreno Realty Corp.,Finance
TRNS,"Transcat, Inc.",Electronic Technology
TROW,"T. Rowe Price Group, Inc.",Finance
TROX,Tronox Holdings Plc,Process Industries
TRP,TC Energy Corp.,Industrial Services
TRS,TriMas Corp.,Producer Manufacturing
TRST,TrustCo Bank Corp. NY,Finance
TRTN,Triton International Ltd.,Finance
TRTX,"TPG RE Finance Trust, Inc.",Finance
TRU,TransUnion,Technology Services
TRUE,"TrueCar, Inc.",Technology Services
TRUP,"Trupanion, Inc.",Finance
TRV,"The Travelers Cos., Inc.",Finance
TRVN,"Trevena, Inc.",Health Technology
TRWH,"Twin River Worldwide Holdings, Inc.",Consumer Services
TSC,"TriState Capital Holdings, Inc.",Finance
TSCO,Tractor Supply Co.,Retail Trade
TSE,Trinseo SA,Process Industries
TSEM,Tower Semiconductor Ltd.,Electronic Technology
TSHA,"Taysha Gene Therapies, Inc.",Health Technology
TSLA,"Tesla, Inc.",Consumer Durables
TSLX,"Sixth Street Specialty Lending, Inc.",Finance
TSN,"Tyson Foods, Inc.",Consumer Non-Durables
TT,Trane Technologies Plc,Producer Manufacturing
TTC,The Toro Co.,Producer Manufacturing
TTD,"The Trade Desk, Inc.",Commercial Services
TTEC,"TTEC Holdings, Inc.",Commercial Services
TTEK,"Tetra Tech, Inc.",Industrial Services
TTGT,"TechTarget, Inc.",Technology Services
TTMI,"TTM Technologies, Inc.",Electronic Technology
TTOO,"T2 Biosystems, Inc.",Health Technology
TTWO,"Take-Two Interactive Software, Inc.",Consumer Durables
TU,TELUS Corp.,Communications
TUFN,Tufin Software Technologies Ltd.,Commercial Services
TUP,Tupperware Brands Corp.,Producer Manufacturing
TVTY,"Tivity Health, Inc.",Health Services
TW,"Tradeweb Markets, Inc.",Technology Services
TWLO,"Twilio, Inc.",Technology Services
TWNK,"Hostess Brands, Inc.",Consumer Non-Durables
TWO,Two Harbors Investment Corp.,Finance
TWOU,"2U, Inc.",Technology Services
TWST,Twist Bioscience Corp.,Health Technology
TWTR,"Twitter, Inc.",Technology Services
TXG,"10X Genomics, Inc.",Health Technology
TXMD,"TherapeuticsMD, Inc.",Health Technology
TXN,Texas Instruments Incorporated,Electronic Technology
TXRH,"Texas Roadhouse, Inc.",Consumer Services
TXT,"Textron, Inc.",Electronic Technology
TYL,"Tyler Technologies, Inc.",Technology Services
U,"Unity Software, Inc.",Technology Services
UA,"Under Armour, Inc.",Consumer Non-Durables
UAA,"Under Armour, Inc.",Consumer Non-Durables
UAL,"United Airlines Holdings, Inc.",Transportation
UBA,"Urstadt Biddle Properties, Inc.",Finance
UBER,"Uber Technologies, Inc.",Technology Services
UBS,UBS Group AG,Finance
UBSI,"United Bankshares, Inc. (West Virginia)",Finance
UCBI,"United Community Banks, Inc.",Finance
UCTT,"Ultra Clean Holdings, Inc.",Electronic Technology
UDR,"UDR, Inc.",Finance
UE,Urban Edge Properties,Finance
UEC,Uranium Energy Corp.,Non-Energy Minerals
UEIC,"Universal Electronics, Inc.",Consumer Durables
UFCS,"United Fire Group, Inc.",Finance
UFI,"Unifi, Inc.",Process Industries
UFPI,"UFP Industries, Inc.",Non-Energy Minerals
UFPT,"UFP Technologies, Inc.",Process Industries
UFS,Domtar Corp.,Process Industries
UGI,UGI Corp.,Utilities
UHAL,AMERCO,Finance
UHS,"Universal Health Services, Inc.",Health Services
UHT,Universal Health Realty Income Trust,Finance
UI,"Ubiquiti, Inc.",Electronic Technology
UIHC,United Insurance Holdings Corp.,Finance
UIS,Unisys Corp.,Technology Services
ULH,"Universal Logistics Holdings, Inc.",Transportation
ULTA,"Ulta Beauty, Inc.",Retail Trade
UMBF,UMB Financial Corp.,Finance
UMH,"UMH Properties, Inc.",Finance
UMPQ,Umpqua Holdings Corp.,Finance
UNF,UniFirst Corp.,Consumer Services
UNFI,"United Natural Foods, Inc.",Distribution Services
UNH,"UnitedHealth Group, Inc.",Health Services
UNIT,"Uniti Group, Inc.",Finance
UNM,Unum Group,Finance
UNP,Union Pacific Corp.,Transportation
UNVR,"Univar Solutions, Inc.",Distribution Services
UONE,"Urban One, Inc.",Consumer Services
UPLD,"Upland Software, Inc.",Technology Services
UPS,"United Parcel Service, Inc.",Transportation
UPWK,"Upwork, Inc.",Technology Services
URBN,"Urban Outfitters, Inc.",Retail Trade
URGN,UroGen Pharma Ltd.,Health Technology
URI,"United Rentals, Inc.",Finance
UROV,Urovant Sciences Ltd.,Health Technology
USAC,USA Compression Partners LP,Industrial Services
USAS,Americas Gold & Silver Corp.,Non-Energy Minerals
USB,U.S. Bancorp,Finance
USCR,"U.S. Concrete, Inc.",Non-Energy Minerals
USFD,US Foods Holding Corp.,Distribution Services
USLM,"United States Lime & Minerals, Inc.",Non-Energy Minerals
USM,United States Cellular Corp.,Communications
USNA,"USANA Health Sciences, Inc.",Consumer Non-Durables
USPH,"U.S. Physical Therapy, Inc.",Health Services
USX,"US Xpress Enterprises, Inc.",Transportation
UTHR,United Therapeutics Corp.,Health Technology
UTL,UNITIL Corp.,Utilities
UTMD,"Utah Medical Products, Inc.",Health Technology
UTZ,"UTZ Brands, Inc.",Finance
UUUU,"Energy Fuels, Inc.",Non-Energy Minerals
UVE,"Universal Insurance Holdings, Inc.",Finance
UVSP,Univest Financial Corp.,Finance
UVV,Universal Corp.,Consumer Non-Durables
V,"Visa, Inc.",Finance
VAC,Marriott Vacations Worldwide Corp.,Consumer Services
VALU,"Value Line, Inc.",Technology Services
VAPO,"Vapotherm, Inc.",Health Technology
VAR,"Varian Medical Systems, Inc.",Health Technology
VBIV,"VBI Vaccines, Inc.",Health Technology
VBTX,"Veritex Holdings, Inc.",Finance
VC,Visteon Corp.,Producer Manufacturing
VCEL,Vericel Corp.,Health Technology
VCRA,"Vocera Communications, Inc.",Electronic Technology
VCTR,"Victory Capital Holdings, Inc.",Finance
VCYT,"Veracyte, Inc.",Health Technology
VEC,"Vectrus, Inc.",Commercial Services
VECO,"Veeco Instruments, Inc.",Electronic Technology
VEEV,"Veeva Systems, Inc.",Technology Services
VER,"VEREIT, Inc.",Finance
VERI,"Veritone, Inc.",Technology Services
VERX,"Vertex, Inc.",Technology Services
VET,"Vermilion Energy, Inc.",Energy Minerals
VFC,VF Corp.,Consumer Non-Durables
VFF,"Village Farms International, Inc.",Process Industries
VG,Vonage Holdings Corp.,Communications
VGR,Vector Group Ltd.,Consumer Non-Durables
VHC,VirnetX Holding Corp.,Technology Services
VHI,"Valhi, Inc.",Process Industries
VIAC,"ViacomCBS, Inc.",Consumer Services
VIACA,"ViacomCBS, Inc.",Consumer Services
VIAV,"Viavi Solutions, Inc.",Electronic Technology
VICI,"VICI Properties, Inc.",Finance
VICR,Vicor Corp.,Electronic Technology
VIE,"Viela Bio, Inc.",Health Technology
VIR,"Vir Biotechnology, Inc.",Health Technology
VIRT,"Virtu Financial, Inc.",Finance
VITL,"Vital Farms, Inc.",Process Industries
VIVO,"Meridian Bioscience, Inc.",Health Technology
VKTX,"Viking Therapeutics, Inc.",Health Technology
VLDR,"Velodyne Lidar, Inc.",Electronic Technology
VLGEA,"Village Super Market, Inc.",Retail Trade
VLO,Valero Energy Corp.,Energy Minerals
VLY,Valley National Bancorp,Finance
VMC,Vulcan Materials Co.,Non-Energy Minerals
VMD,"Viemed Healthcare, Inc.",Health Services
VMI,"Valmont Industries, Inc.",Producer Manufacturing
VMW,"VMware, Inc.",Technology Services
VNDA,"Vanda Pharmaceuticals, Inc.",Health Technology
VNE,"Veoneer, Inc.",Producer Manufacturing
VNO,Vornado Realty Trust,Finance
VNOM,Viper Energy Partners LP,Energy Minerals
VNTR,Venator Materials Plc,Process Industries
VOXX,VOXX International Corp.,Electronic Technology
VOYA,"Voya Financial, Inc.",Finance
VPG,"Vishay Precision Group, Inc.",Electronic Technology
VRA,"Vera Bradley, Inc.",Consumer Non-Durables
VRAY,"ViewRay, Inc.",Health Technology
VRCA,"Verrica Pharmaceuticals, Inc.",Health Technology
VREX,Varex Imaging Corp.,Health Technology
VRM,"Vroom, Inc.",Retail Trade
VRNS,"Varonis Systems, Inc.",Technology Services
VRNT,"Verint Systems, Inc.",Technology Services
VRRM,Verra Mobility Corp.,Transportation
VRS,Verso Corp.,Process Industries
VRSK,"Verisk Analytics, Inc.",Finance
VRSN,"VeriSign, Inc.",Technology Services
VRT,Vertiv Holdings Co.,Electronic Technology
VRTS,"Virtus Investment Partners, Inc.",Finance
VRTU,Virtusa Corp.,Technology Services
VRTV,Veritiv Corp.,Distribution Services
VRTX,"Vertex Pharmaceuticals, Inc.",Health Technology
VSAT,"ViaSat, Inc.",Electronic Technology
VSEC,VSE Corp.,Industrial Services
VSH,"Vishay Intertechnology, Inc.",Electronic Technology
VSLR,"Vivint Solar, Inc.",Utilities
VST,Vistra Corp.,Utilities
VSTA,Vasta Platform Ltd.,Technology Services
VSTM,"Verastem, Inc.",Health Technology
VSTO,"Vista Outdoor, Inc.",Consumer Durables
VTOL,"Bristow Group, Inc.",Transportation
VTR,"Ventas, Inc.",Finance
VTRU,Vitru Ltd.,Commercial Services
VUZI,Vuzix Corp.,Electronic Technology
VVI,Viad Corp.,Commercial Services
VVNT,"Vivint Smart Home, Inc.",Commercial Services
VVV,"Valvoline, Inc.",Process Industries
VXRT,"Vaxart, Inc.",Health Technology
VYGR,"Voyager Therapeutics, Inc.",Health Technology
VYNE,"VYNE Therapeutics, Inc.",Health Technology
VZ,"Verizon Communications, Inc.",Communications
W,"Wayfair, Inc.",Retail Trade
WAB,Westinghouse Air Brake Technologies Corp.,Producer Manufacturing
WABC,Westamerica Bancorporation,Finance
WAFD,"Washington Federal, Inc.",Finance
WAL,Western Alliance Bancorporation,Finance
WASH,"Washington Trust Bancorp, Inc.",Finance
WAT,Waters Corp.,Health Technology
WBA,"Walgreens Boots Alliance, Inc.",Retail Trade
WBS,Webster Financial Corp.,Finance
WBT,"Welbilt, Inc.",Producer Manufacturing
WCC,"WESCO International, Inc.",Distribution Services
WCN,"Waste Connections, Inc.",Industrial Services
WD,"Walker & Dunlop, Inc.",Finance
WDAY,"Workday, Inc.",Technology Services
WDC,Western Digital Corp.,Electronic Technology
WDFC,WD-40 Co.,Process Industries
WDR,"Waddell & Reed Financial, Inc.",Finance
WEC,"WEC Energy Group, Inc.",Utilities
WELL,"Welltower, Inc.",Finance
WEN,The Wendy's Co.,Consumer Services
WERN,"Werner Enterprises, Inc.",Transportation
WES,Western Midstream Partners LP,Energy Minerals
WETF,"WisdomTree Investments, Inc.",Finance
WEX,"WEX, Inc.",Technology Services
WFC,Wells Fargo & Co.,Finance
WGO,"Winnebago Industries, Inc.",Consumer Durables
WH,"Wyndham Hotels & Resorts, Inc.",Consumer Services
WHD,"Cactus, Inc.",Industrial Services
WHF,"WhiteHorse Finance, Inc.",Finance
WHR,Whirlpool Corp.,Consumer Durables
WIFI,"Boingo Wireless, Inc.",Technology Services
WINA,Winmark Corp.,Finance
WING,"Wingstop, Inc.",Consumer Services
WINS,"Wins Finance Holdings, Inc.",Finance
WIRE,Encore Wire Corp. (Delaware),Producer Manufacturing
WIX,Wix.com Ltd.,Technology Services
WK,"Workiva, Inc.",Technology Services
WKHS,"Workhorse Group, Inc.",Producer Manufacturing
WLDN,"Willdan Group, Inc.",Commercial Services
WLK,Westlake Chemical Corp.,Process Industries
WLKP,Westlake Chemical Partners LP,Process Industries
WLL,Whiting Petroleum Corp.,Energy Minerals
WLTW,Willis Towers Watson Plc,Finance
WM,"Waste Management, Inc.",Industrial Services
WMB,"The Williams Cos., Inc.",Industrial Services
WMG,Warner Music Group Corp.,Commercial Services
WMGI,Wright Medical Group NV,Health Technology
WMK,"Weis Markets, Inc.",Retail Trade
WMS,"Advanced Drainage Systems, Inc.",Producer Manufacturing
WMT,"Walmart, Inc.",Retail Trade
WNC,Wabash National Corp.,Producer Manufacturing
WOR,"Worthington Industries, Inc.",Non-Energy Minerals
WORK,"Slack Technologies, Inc.",Technology Services
WOW,"WideOpenWest, Inc.",Communications
WPC,"W.P. Carey, Inc.",Finance
WPF,Foley Trasimene Acquisition Corp.,Finance
WPM,Wheaton Precious Metals Corp.,Non-Energy Minerals
WPRT,"Westport Fuel Systems, Inc.",Producer Manufacturing
WPX,"WPX Energy, Inc.",Energy Minerals
WRB,W.R. Berkley Corp.,Finance
WRE,Washington Real Estate Investment Trust,Finance
WRI,Weingarten Realty Investors,Finance
WRK,WestRock Co.,Process Industries
WRLD,World Acceptance Corp.,Finance
WRTC,"Wrap Technologies, Inc.",Producer Manufacturing
WSBC,"WesBanco, Inc.",Finance
WSBF,"Waterstone Financial, Inc.",Finance
WSC,WillScot Mobile Mini Holdings Corp.,Finance
WSFS,WSFS Financial Corp.,Finance
WSM,"Williams-Sonoma, Inc.",Retail Trade
WSO,"Watsco, Inc.",Producer Manufacturing
WSR,Whitestone REIT,Finance
WST,"West Pharmaceutical Services, Inc.",Health Technology
WTBA,"West Bancorporation, Inc.",Finance
WTFC,Wintrust Financial Corp.,Finance
WTI,"W&T Offshore, Inc.",Energy Minerals
WTM,White Mountains Insurance Group Ltd.,Finance
WTRE,Watford Holdings Ltd.,Finance
WTRG,"Essential Utilities, Inc.",Utilities
WTS,"Watts Water Technologies, Inc.",Producer Manufacturing
WTTR,"Select Energy Services, Inc.",Industrial Services
WU,The Western Union Co.,Finance
WVE,Wave Life Sciences Ltd.,Health Technology
WW,"WW International, Inc.",Consumer Services
WWD,"Woodward, Inc.",Producer Manufacturing
WWE,"World Wrestling Entertainment, Inc.",Consumer Services
WWW,"Wolverine World Wide, Inc.",Consumer Non-Durables
WY,Weyerhaeuser Co.,Finance
WYND,"Wyndham Destinations, Inc.",Consumer Services
WYNN,Wynn Resorts Ltd.,Consumer Services
X,United States Steel Corp.,Non-Energy Minerals
XBIT,"XBiotech, Inc.",Health Technology
XEC,Cimarex Energy Co.,Energy Minerals
XEL,"Xcel Energy, Inc.",Utilities
XENE,"Xenon Pharmaceuticals, Inc.",Health Technology
XENT,"Intersect ENT, Inc.",Health Technology
XERS,"Xeris Pharmaceuticals, Inc.",Health Technology
XHR,"Xenia Hotels & Resorts, Inc.",Finance
XLNX,"Xilinx, Inc.",Electronic Technology
XLRN,"Acceleron Pharma, Inc.",Health Technology
XNCR,"Xencor, Inc.",Health Technology
XOM,Exxon Mobil Corp.,Energy Minerals
XOMA,XOMA Corp.,Health Technology
XONE,The ExOne Co.,Producer Manufacturing
XP,"XP, Inc.",Technology Services
XPEL,"XPEL, Inc.",Consumer Durables
XPER,Xperi Holding Corp.,Electronic Technology
XPO,"XPO Logistics, Inc.",Transportation
XRAY,"Dentsply Sirona, Inc.",Health Technology
XRX,Xerox Holdings Corp.,Electronic Technology
XYL,"Xylem, Inc.",Producer Manufacturing
Y,Alleghany Corp.,Finance
YELP,"Yelp, Inc.",Technology Services
YETI,"YETI Holdings, Inc.",Producer Manufacturing
YEXT,"Yext, Inc.",Technology Services
YMAB,"Y-mAbs Therapeutics, Inc.",Health Technology
YNDX,Yandex NV,Technology Services
YORW,York Water Co.,Utilities
YRCW,"YRC Worldwide, Inc.",Transportation
YUM,"Yum! Brands, Inc.",Consumer Services
YUMC,"Yum China Holdings, Inc.",Consumer Services
Z,"Zillow Group, Inc.",Technology Services
ZBH,"Zimmer Biomet Holdings, Inc.",Health Technology
ZBRA,Zebra Technologies Corp.,Electronic Technology
ZEN,"Zendesk, Inc.",Technology Services
ZG,"Zillow Group, Inc.",Technology Services
ZGNX,"Zogenix, Inc.",Health Technology
ZI,"ZoomInfo Technologies, Inc.",Technology Services
ZION,"Zions Bancorporation, NA",Finance
ZIOP,"ZIOPHARM Oncology, Inc.",Health Technology
ZIXI,Zix Corp.,Technology Services
ZM,"Zoom Video Communications, Inc.",Technology Services
ZNGA,"Zynga, Inc.",Technology Services
ZNTL,"Zentalis Pharmaceuticals, Inc.",Health Technology
ZS,"Zscaler, Inc.",Technology Services
ZTS,"Zoetis, Inc.",Health Technology
ZUMZ,"Zumiez, Inc.",Retail Trade
ZUO,"Zuora, Inc.",Technology Services
ZYME,"Zymeworks, Inc.",Health Technology
ZYXI,"Zynex, Inc.",Health Technology
